time_1,sb_1,pb_1,wb_1,time_2,sb_2,pb_2,wb_2,time_3,sb_3,pb_3,wb_3,time_4,sb_4,pb_4,wb_4,time_5,sb_5,pb_5,wb_5,time_6,sb_6,pb_6,wb_6,time_7,sb_7,pb_7,wb_7,time_8,sb_8,pb_8,wb_8,time_9,sb_9,pb_9,wb_9,time_10,sb_10,pb_10,wb_10
0.00333,0.000180730983112881,225930.168129293,0.186871812403496,0.00333,0.000455356142816951,243773.065897741,-0.0314088361462386,0.00333,1.77812256630626e-05,159750.264886173,0.185830826622235,0.00333,0.000123193319967239,187187.57520537,0.0029637701246415,0.00333,0.000120190230920037,225658.189230316,0.355081148826744,0.00333,1.94112401735129e-05,123987.985127559,0,0.00333,-5.44277078711405e-05,30059.2054462735,-0.000201987125132637,0.00333,-6.91353684443924e-05,10673.523714551,-0.00076549525858757,0.00333,-0.000108133450570684,74420.9159091074,-0.0262616849602995,0.00333,0.000428152686031126,239225.053918274,-0.0489205610260504
0.00334,0.000182627853530901,226551.812358994,0.192499915850049,0.00334,0.000455030867839751,243773.065897741,-0.0336351099768618,0.00334,1.96834284994025e-05,161882.393854929,0.194564955184308,0.00334,0.000123222915574314,187187.57520537,0.0029553880020225,0.00334,0.000123780549231665,226334.83422818,0.362952869628998,0.00334,1.94112401735129e-05,123987.985127559,0,0.00334,-5.44297143254201e-05,30059.2054462735,-0.000199309696230427,0.00334,-6.91429719268997e-05,10673.523714551,-0.000755224968412111,0.00334,-0.000108163625973848,74420.9159091074,0.0189037008891964,0.00334,0.000427656621410974,239225.053918274,-0.0502813229438819
0.00335,0.000184580926591147,227173.456588694,0.198111570757466,0.00335,0.000454683662650828,243773.065897741,-0.0357947726707112,0.00335,2.16715637409952e-05,164014.522823684,0.203010846665496,0.00335,0.000123252428365015,187187.57520537,0.00294719779304474,0.00335,0.000127448689121212,227011.479226043,0.370644840342086,0.00335,1.94112401735129e-05,123987.985127559,0,0.00335,-5.44316941835756e-05,30059.2054462735,-0.000196667820692279,0.00335,-6.91504734147545e-05,10673.523714551,-0.000745095977621987,0.00335,-0.000107766853052957,74420.9159091074,0.0602990065810241,0.00335,0.000427147280453771,239225.053918274,-0.0515758223430594
0.00336,0.000186590014860773,227795.100818394,0.203702203243458,0.00336,0.00045431519656164,243773.065897741,-0.0378871833993533,0.00336,2.37425587976494e-05,166146.651792439,0.211130823413065,0.00336,0.000123281860013749,187187.57520537,0.00293915308350547,0.00336,0.000131192834732094,227688.124223907,0.378153426445449,0.00336,1.94112401735129e-05,123987.985127559,0,0.00336,-5.44336477987625e-05,30059.2054462735,-0.000194061023939868,0.00336,-6.91578743104977e-05,10673.523714551,-0.000735106201709444,0.00336,-0.000106960972777665,74420.9159091074,0.100695015768908,0.00336,0.000426625325871034,239225.053918274,-0.0528040515747122
0.00337,0.000188654874798225,228400.258253609,0.209264086294196,0.00337,0.000453926096882472,243699.52414636,-0.0399262048788921,0.00337,2.58928822798467e-05,168136.937858821,0.21886154583173,0.00337,0.000123311211648075,187187.326899257,0.00293117630389197,0.00337,0.000135010827012496,227896.495478676,0.385382961034836,0.00337,1.94112401735129e-05,123988.603942955,0,0.00337,-5.44355732242546e-05,30063.0304030062,-0.000190821709955484,0.00337,-6.91651759960072e-05,10673.523714551,-0.000725253592530478,0.00337,-0.00010575690008717,74420.9159091074,0.139907123182202,0.00337,0.000426091420163747,239225.053918274,-0.0539660602424676
0.00338,0.000190775175562423,229005.415688824,0.21478966550654,0.00338,0.000453516805205306,243625.982394979,-0.0419254053215872,0.00338,2.81182913495331e-05,170127.223925203,0.226142852116458,0.00338,0.000123340483596566,187187.078593145,0.00292321650559269,0.00338,0.000138899252732343,228104.866733445,0.392240140220622,0.00338,1.94112401735129e-05,123989.22275835,0,0.00338,-5.44374609234743e-05,30066.8553597388,-0.000186584331925403,0.00338,-6.91723798328581e-05,10673.523714551,-0.000715536137453182,0.00338,-0.000104167369459706,74420.9159091074,0.177757814719733,0.00338,0.000425546225054512,239225.053918274,-0.0550619542558027
0.00339,0.000192950533194938,229610.573124039,0.220274774187872,0.00339,0.000453087725000584,243552.440643598,-0.0438837399392133,0.00339,3.0414143897678e-05,172117.509991585,0.232945627666004,0.00339,0.000123369676044863,187186.830287032,0.00291527668095914,0.00339,0.000142854389647908,228313.237988213,0.39872527924811,0.00339,1.94112401735129e-05,123989.841573746,0,0.00339,-5.44393027385492e-05,30070.6803164715,-0.000181691684378418,0.00339,-6.91794871626731e-05,10673.523714551,-0.000705951858533675,0.00339,-0.000102206841969296,74420.9159091074,0.214079403782087,0.00339,0.000424990400929462,239225.053918274,-0.056091894828468
0.0034,0.000195180522592974,230215.730559255,0.225715350459867,0.0034,0.000452639269961366,243478.898892217,-0.0458002097473634,0.0034,3.27755210753809e-05,174107.796057966,0.239243654368928,0.0034,0.000123398789203859,187186.58198092,0.00290735893751817,0.0034,0.000146872520253881,228521.609242982,0.404839009595156,0.0034,1.94112401735129e-05,123990.460389141,0,0.0034,-5.44410933608768e-05,30074.5052732041,-0.000176377713727624,0.0034,-6.91864993074655e-05,10673.523714551,-0.000696498811718545,0.0034,-9.98914035616922e-05,74420.9159091074,0.248714710544788,0.0034,0.000424424606290412,239225.053918274,-0.0570560974328239
0.00341,0.000197464678566379,230820.88799447,0.231107439011925,0.00341,0.00045217186352682,243405.357140836,-0.0476738648991812,0.00341,3.5197256689428e-05,176098.082124348,0.245013694012355,0.00341,0.000123427823302172,187186.333674807,0.00289946474662316,0.00341,0.000150949934916603,228729.98049775,0.410582273125943,0.00341,1.94112401735129e-05,123991.079204536,0,0.00341,-5.44428294257999e-05,30078.3302299367,-0.000170801969887603,0.00341,-6.91934175699744e-05,10673.523714551,-0.000687175086072679,0.00341,-9.72386568572117e-05,74420.9159091074,0.281517676949681,0.00341,0.000423849497217658,239225.053918274,-0.0579548307169825
0.00342,0.000199802496911584,231426.045429685,0.236447192733115,0.00342,0.000451685938381275,243331.815389456,-0.0495038064086296,0.00342,3.76739673500436e-05,178088.36819073,0.250235555294596,0.00342,0.000123456778580717,187186.085368695,0.00289159512247222,0.00342,0.000155082934947991,228938.351752519,0.415956316074502,0.00342,1.94112401735129e-05,123991.698019932,0,0.00342,-5.44445088938318e-05,30082.1551866694,-0.000165073154606766,0.00342,-6.92002432339921e-05,10673.523714551,-0.000677978803031456,0.00342,-9.42676071335638e-05,74420.9159091074,0.312353915411349,0.00342,0.000423265726843769,239225.053918274,-0.0587884153893933
0.00343,0.000202193435501258,232031.2028649,0.241730874223262,0.00343,0.000451181935940821,243258.273638075,-0.0512891870031777,0.00343,4.02000832064913e-05,180078.654257112,0.254892144379168,0.00343,0.000123485655288822,187185.837062582,0.00288375075095317,0.00343,0.000159267835618472,229146.723007288,0.420962682866042,0.00343,1.94112401735129e-05,123992.316835327,0,0.00343,-5.44461306277472e-05,30085.980143402,-0.000159265217760256,0.00343,-6.92069775646839e-05,10673.523714551,-0.000668908115676329,0.00343,-9.09985431600632e-05,74420.9159091074,0.341101189587902,0.00343,0.000422673944838689,239225.053918274,-0.0595572230742136
0.00344,0.000204636915388464,232636.360300115,0.246954857183891,0.00344,0.000450660305834027,243184.731886694,-0.0530292114930659,0.00344,4.27698791059767e-05,182068.940323494,0.25896949901164,0.00344,0.000123514453681431,187185.58875647,0.00287593208234781,0.00344,0.000163500969107356,229355.094262056,0.425603209784157,0.00344,1.94112401735129e-05,123992.935650723,0,0.00344,-5.44476941035563e-05,30089.8051001346,-0.00015342836000084,0.00344,-6.92136218089013e-05,10673.523714551,-0.000659961208032892,0.00344,-8.74529135693085e-05,74420.9159091074,0.367649825935077,0.00344,0.000422074796906409,239225.053918274,-0.0602616751400447
0.00345,0.000207132321924138,233241.51773533,0.25211562768985,0.00345,0.000450121505380487,243111.190135313,-0.0547231368615767,0.00345,4.53775060119326e-05,184059.226389875,0.262456806303099,0.00345,0.000123543174017097,187185.340450357,0.00286813939801112,0.00345,0.000167778687389145,229563.465516825,0.429880018491941,0.00345,1.94112401735129e-05,123993.554466118,0,0.00345,-5.44491992129961e-05,30093.6300568673,-0.000147596553627848,0.00345,-6.92201771954879e-05,10673.523714551,-0.000651136294390495,0.00345,-8.36531994633522e-05,74420.9159091074,0.391903055132438,0.00345,0.000421468924293486,239225.053918274,-0.0609022415041658
0.00346,0.000209679005886686,233846.675170545,0.257209785342496,0.00346,0.000449565999069379,243037.648383932,-0.056370272185354,0.00346,4.80170225192052e-05,186049.512456257,0.265346404364515,0.00346,0.00012357181655655,187185.092144245,0.00286037285831592,0.00346,0.000172097365054354,229771.836771593,0.433795509415088,0.00346,1.94112401735129e-05,123994.173281514,0,0.00346,-5.44506461285766e-05,30097.4550135999,-0.000141792683417955,0.00346,-6.92266449355789e-05,10673.523714551,-0.000642431618642566,0.00346,-7.9622783958664e-05,74420.9159091074,0.413777282838682,0.00346,0.000420856963309628,239225.053918274,-0.0614794394141218
0.00347,0.000212276284622523,234451.83260576,0.26223404430545,0.00347,0.000448994258039403,242964.106632551,-0.0579699784436356,0.00347,5.06824263059013e-05,188039.798522639,0.267633768054438,0.00347,0.000123600381561665,187184.843838132,0.00285263253711481,0.00347,0.000176453402063507,229980.208026362,0.437352354994983,0.00347,1.94112401735129e-05,123994.792096909,0,0.00347,-5.4452035211387e-05,30101.2799703326,-0.000136032060528361,0.00347,-6.92330262228935e-05,10673.523714551,-0.000633845453646891,0.00347,-7.53858193777886e-05,74420.9159091074,0.433202289597865,0.00347,0.000420239544860571,239225.053918274,-0.0619938322083599
0.00348,0.000214923436740705,235041.664618795,0.267182816109234,0.00348,0.000448406589114807,242485.935430336,-0.0595855125209424,0.00348,5.33676195712959e-05,189873.873987094,0.269292837083379,0.00348,0.000123628868422573,187182.39069128,0.00284459847464339,0.00348,0.000180843163508776,230039.200722943,0.440529923192112,0.00348,1.94112401735129e-05,124003.731046966,0,0.00348,-5.44532448236529e-05,30417.2081036539,-8.56808294059597e-05,0.00348,-6.92393222340219e-05,10673.523714551,-0.000625376100604981,0.00348,-7.09670927955792e-05,74420.9159091074,0.450121360077936,0.00348,0.000419617293993451,239225.053918274,-0.0624460280574979
0.00349,0.00021761966233334,235627.665276284,0.272048130147718,0.00349,0.000447802053411369,241906.606865413,-0.0613461471978503,0.00349,5.60668673963722e-05,191668.896801067,0.270606133016575,0.00349,0.000123657270841219,187179.386334242,0.00283577217370525,0.00349,0.000185262583198385,230060.848779977,0.443283487735011,0.00349,1.94112401735129e-05,124014.750030688,0,0.00349,-5.44535196709934e-05,30811.1620311224,0,0.00349,-6.92455341287055e-05,10673.523714551,-0.000617021888459885,0.00349,-6.63918906443029e-05,74420.9159091074,0.464491342175596,0.00349,0.000418990829454847,239225.053918274,-0.0628366786877437
0.0035,0.000220364111287023,236213.665933774,0.276827031251193,0.0035,0.00044717918252204,241327.278300489,-0.0632518745844157,0.0035,5.87812177128566e-05,193463.91961504,0.272338170753233,0.0035,0.000123685581967225,187176.381977205,0.00282637396312706,0.0035,0.000189707430788512,230082.496837011,0.445616319253749,0.0035,1.94112401735129e-05,124025.769014409,0,0.0035,-5.44535196709934e-05,31205.1159585909,0,0.0035,-6.92516630501115e-05,10673.523714551,-0.000608781173311655,0.0035,-6.16858630748495e-05,74420.9159091074,0.476282636865554,0.0035,0.00041836076326168,239225.053918274,-0.0631664780879344
0.00351,0.000223155905963315,236799.666591263,0.281516837905162,0.00351,0.000446536545867579,240747.949735565,-0.065298615818101,0.00351,6.15151004390045e-05,195258.942429014,0.274511089109662,0.00351,0.000123713796999112,187173.377620167,0.00281657771863319,0.00351,0.000194173523896366,230104.144894045,0.447533453805802,0.00351,1.94112401735129e-05,124036.787998131,0,0.00351,-5.44535196709934e-05,31599.0698860594,0,0.00351,-6.92577101251012e-05,10673.523714551,-0.000600652337849862,0.00351,-5.68748887608105e-05,74420.9159091074,0.485479120006074,0.00351,0.000417727700285114,239225.053918274,-0.0634361612016332
0.00352,0.000225994142518148,237385.667248753,0.286114990536422,0.00352,0.00044587275392863,240168.621170642,-0.0674822385318322,0.00352,6.42728782292271e-05,197053.965242987,0.277115620463961,0.00352,0.000123741912613828,187170.37326313,0.00280650797927879,0.00352,0.000198656731881525,230125.792951079,0.449040202281788,0.00352,1.94112401735129e-05,124047.806981853,0,0.00352,-5.44535196709934e-05,31993.0238135279,0,0.00352,-6.92636764644937e-05,10673.523714551,-0.000592633790802535,0.00352,-5.19849408184623e-05,74420.9159091074,0.492077997634901,0.00352,0.000417092237847602,239225.053918274,-0.0636465026056918
0.00353,0.000228877892122179,237971.667906243,0.29061905168114,0.00353,0.000445186458758393,239589.292605718,-0.0697985613239754,0.00353,6.7058819963536e-05,198848.98805696,0.280142279533541,0.00353,0.000123769926547024,187167.368906092,0.00279625390333534,0.00353,0.000203152978548354,230147.441008113,0.450142141209206,0.00353,1.94112401735129e-05,124058.825965575,0,0.00353,-5.44535196709934e-05,32386.9777409964,0,0.00353,-6.92695631633233e-05,10673.523714551,-0.000584723966400798,0.00353,-4.70419544987816e-05,74420.9159091074,0.496089596598661,0.00353,0.000416454965333216,239225.053918274,-0.0637983151766703
0.00354,0.000231806202182263,238557.668563732,0.295026706044573,0.00354,0.000444476354450753,239009.964040794,-0.072243358195656,0.00354,6.9877098630177e-05,200644.010870934,0.283581375220605,0.00354,0.000123797837292065,187164.364549054,0.00278587928001894,0.00354,0.000207658244756075,230169.089065147,0.450845103480758,0.00354,1.94112401735129e-05,124069.844949297,0,0.00354,-5.44535196709934e-05,32780.9316684649,0,0.00354,-6.92753713010918e-05,10673.523714551,-0.000576921323858731,0.00354,-4.20716972877124e-05,74420.9159091074,0.497537092653419,0.00354,0.000415816463811362,239225.053918274,-0.063892448746481
0.00355,0.000234778097563004,239143.669221222,0.299335760454215,0.00355,0.000443741177564217,238430.635475871,-0.0748123629518825,0.00355,7.27317893266225e-05,202439.033684907,0.287423022436929,0.00355,0.000123825643884239,187161.360192017,0.00277542971225808,0.00355,0.000212168570935779,230190.737122181,0.451155169016525,0.00355,1.94112401735129e-05,124080.863933019,0,0.00355,-5.44503755669348e-05,33174.8855959334,0.000762560947430668,0.00355,-6.92811019420163e-05,10673.523714551,-0.000569224346867848,0.00355,-3.70996420281135e-05,74420.9159091074,0.496456178452966,0.00355,0.000415177305673984,239225.053918274,-0.0639297887486099
0.00356,0.000237792581807303,239729.669878711,0.30354414370819,0.00356,0.000442979707502031,237851.306910947,-0.0775012735632188,0.00356,7.5626867378669e-05,204234.05649888,0.2916571538981,0.00356,0.000123853345746084,187158.355834979,0.00276493776951069,0.00356,0.000216680059513773,230212.385179215,0.451078655369176,0.00356,1.94112401735129e-05,124091.882916741,0,0.00356,-5.44386824580982e-05,33568.8395234019,0.00155074507107939,0.00356,-6.92867561352707e-05,10673.523714551,-0.000561631543105683,0.00356,-3.21508436513293e-05,74420.9159091074,0.492894674103445,0.00356,0.000414538054286357,239225.053918274,-0.0639112548562499
0.00357,0.000240848638354877,240315.670536201,0.307649906320781,0.00357,0.000442190766848892,237271.978346023,-0.0803057564849516,0.00357,7.85662065772821e-05,206029.079312854,0.296273531877514,0.00357,0.000123880942576552,187155.351477942,0.00275442668369861,0.00357,0.000221188877240726,230234.033236249,0.450622108281287,0.00357,1.94112401735129e-05,124102.901900462,0,0.00357,-5.441976990574e-05,33962.7934508704,0.00221546605364545,0.00357,-6.92923349152239e-05,10673.523714551,-0.000554141443757897,0.00357,-2.72498200783002e-05,74420.9159091074,0.486912083207094,0.00357,0.000413899263651526,239225.053918274,-0.0638377996136638
0.00358,0.000243945231757729,240901.671193691,0.311651220167033,0.00358,0.000441373221664695,236692.6497811,-0.0832214509308193,0.00358,8.15535775327412e-05,207824.102126827,0.30126175991066,0.00358,0.000123908434271622,187152.347120904,0.00274391299953603,0.00358,0.000225691257426189,230255.681293283,0.449792292203735,0.00358,1.94112401735129e-05,124113.920884184,0,0.00358,-5.43946334685891e-05,34356.7473783388,0.0028016025614706,0.00358,-6.92978393016722e-05,10673.523714551,-0.00054675260305354,0.00358,-2.24204378197619e-05,74420.9159091074,0.478579097543266,0.00358,0.00041326147808846,239225.053918274,-0.0637104070620766
0.00359,0.000247081305796188,241474.619495998,0.31554483166394,0.00359,0.000440525860694498,235602.92278832,-0.0863044420327167,0.00359,8.45926131115004e-05,209479.829303961,0.306594791531602,0.00359,0.000123935819257055,187142.218391569,0.00273261664287072,0.00359,0.000230183498997832,230264.340516096,0.44859464194509,0.00359,1.94112401735129e-05,124150.617941423,0,0.00359,-5.43637440185761e-05,35430.8946945865,0.00341521290507866,0.00359,-6.93032703000674e-05,10673.523714551,-0.000539463597812827,0.00359,-1.7685802772554e-05,74420.9159091074,0.467977053740621,0.00359,0.000412625231923975,239225.053918274,-0.0635300913613811
0.0036,0.000250255741717142,242038.866228184,0.319322860009795,0.0036,0.000439645715353758,234172.93017697,-0.0897964448968369,0.0036,8.76863484640492e-05,211042.692723203,0.312194778321471,0.0036,0.00012396307433831,187127.340080702,0.00271786387210213,0.0036,0.000234661925786712,230264.340516096,0.447030067508194,0.0036,1.94112401735129e-05,124204.43371434,0,0.0036,-5.43252183714127e-05,36958.5042700204,0.00434132858229673,0.0036,-6.93086289017408e-05,10673.523714551,-0.000532273027007185,0.0036,-1.30681566745753e-05,74420.9159091074,0.455197345479797,0.0036,0.000411991049198445,239225.053918274,-0.0632978954089205
0.00361,0.000253467371014777,242603.112960371,0.322983297996782,0.00361,0.000438728512732825,232742.93756562,-0.0937141603882518,0.00361,9.08373433134856e-05,212605.556142444,0.318045153700435,0.00361,0.000123990167512976,187112.461769835,0.00270039402255717,0.00361,0.000239122900000162,230264.340516096,0.44510539489622,0.00361,1.94112401735129e-05,124258.249487256,0,0.00361,-5.42759675151925e-05,38486.1138454542,0.0055540121790794,0.00361,-6.93139160841223e-05,10673.523714551,-0.000525179511330971,0.00361,-8.58877964469028e-06,74420.9159091074,0.440340794930374,0.00361,0.000411359443385348,239225.053918274,-0.0630148894565948
0.00362,0.000256715011721047,243167.359692557,0.326524953262642,0.00362,0.000437770048154415,231312.944954269,-0.0980470672713869,0.00362,9.40480553300898e-05,214168.419561685,0.324136664912721,0.00362,0.000124017075888713,187097.583458968,0.00268101756018686,0.00362,0.000243562859001417,230264.340516096,0.442828323168262,0.00362,1.94112401735129e-05,124312.065260173,0,0.00362,-5.42132401437055e-05,40013.723420888,0.00703723906053023,0.00362,-6.93191328109555e-05,10673.523714551,-0.000518181692784508,0.00362,-4.26789919612025e-06,74420.9159091074,0.423516987269036,0.00362,0.000410730917124634,239225.053918274,-0.062682169727519
0.00363,0.000259997470558376,243731.606424743,0.329946756082654,0.00363,0.000436766223076162,229882.952342919,-0.102784461853851,0.00363,9.73208493825938e-05,215731.282980927,0.330460005902758,0.00363,0.000124043783458401,187082.7051481,0.00266031392484917,0.00363,0.000247978318029907,230264.340516096,0.440206726878943,0.00363,1.94112401735129e-05,124365.881033089,0,0.00363,-5.41342621551749e-05,41541.3329963218,0.00880931580487338,0.00363,-6.93242800325091e-05,10673.523714551,-0.000511278234268077,0.00363,-1.24606072756376e-07,74420.9159091074,0.404843572247171,0.00363,0.000410105961969926,239225.053918274,-0.0623008570334399
0.00364,0.000263313544160453,244295.853156929,0.333247758238508,0.00364,0.000435713046853599,228452.959731569,-0.107915470294798,0.00364,0.000100657997049952,217294.146400168,0.337005826250841,0.00364,0.000124070279136526,187067.826837233,0.00263869718916133,0.00364,0.000252365871907467,230264.340516096,0.437248646331677,0.00364,1.94112401735129e-05,124419.696806006,0,0.00364,-5.4035963350009e-05,43068.9425717556,0.0109087069507514,0.00364,-6.93293586857834e-05,10673.523714551,-0.000504467819186419,0.00364,3.82322278236246e-06,74420.9159091074,0.384445536875478,0.00364,0.000409485058149542,239225.053918274,-0.0618720953941033
0.00365,0.00026666202028128,244860.099889115,0.336427131801129,0.00365,0.000434606638380348,227022.967120219,-0.113429060854016,0.00365,0.000104061676221919,218857.00981941,0.343764739997351,0.00365,0.00012409655535336,187052.948526366,0.00261646301745626,0.00365,0.000256722196647174,230264.340516096,0.433962277852067,0.00365,1.94112401735129e-05,124473.512578923,0,0.00365,-5.39148502650865e-05,44596.5521471894,0.0133791247984571,0.00365,-6.93343696947138e-05,10673.523714551,-0.000497749151063435,0.00365,7.55899385824669e-06,74420.9159091074,0.362454453370343,0.00365,0.000408868674341301,239225.053918274,-0.0613970506597378
0.00366,0.000270041678991627,245424.346621301,0.339484167829955,0.00366,0.000433443227606144,225592.974508868,-0.119314056072161,0.00366,0.000107533970787278,220419.873238651,0.350727334349788,0.00366,0.000124122607048356,187038.070215499,0.00259382229401588,0.00366,0.000261044050965048,230264.340516096,0.430355964089498,0.00366,1.94112401735129e-05,124527.328351839,0,0.00366,-5.37670241346023e-05,46124.1617226232,0.0162559684726145,0.00366,-6.93393139703699e-05,10673.523714551,-0.000491120953166726,0.00366,1.10674590804076e-05,74420.9159091074,0.339007706561792,0.00366,0.000408257267461093,239225.053918274,-0.0608769091378086
0.00367,0.000273451293862081,245988.593353488,0.342418274991186,0.00367,0.000432219156933453,224162.981897518,-0.125559144872766,0.00367,0.00011107687040855,221982.736657892,0.35788417826705,0.00367,0.0001241484309495,187023.191904632,0.00257092522038428,0.00367,0.000265328277694942,230264.340516096,0.426438184354835,0.00367,1.94112401735129e-05,124581.144124756,0,0.00367,-5.35883119155074e-05,47651.771298057,0.0195578832706913,0.00367,-6.93441924111513e-05,10673.523714551,-0.00048458196814165,0.00367,1.43347700043255e-05,74420.9159091074,0.314247704995786,0.00367,0.00040765128246515,239225.053918274,-0.0603128762251727
0.00368,0.000276889633131866,246552.840085674,0.345228978097554,0.00368,0.000430930882493491,222732.989286168,-0.132152894576863,0.00368,0.000114692270381885,223545.600077134,0.365225830915595,0.00368,0.000124174025057631,187008.313593765,0.00254787858607611,0.00368,0.000269571805107032,230264.340516096,0.422217545001977,0.00368,1.94112401735129e-05,124634.959897672,0,0.00368,-5.33744459393797e-05,49179.3808734908,0.0232854822073556,0.00368,-6.93490059029792e-05,10673.523714551,-0.000478130957654492,0.00368,1.73485240560955e-05,74420.9159091074,0.288321079974769,0.00368,0.000407051152165961,239225.053918274,-0.0597061750467497
0.00369,0.000280355460862703,247117.08681786,0.347915916572199,0.00369,0.000429574975302575,221302.996674818,-0.139083762821319,0.00369,0.000118381971580874,225108.463496375,0.372742849992329,0.00369,0.000124199388277629,186993.435282898,0.0025247581447053,0.00369,0.000273771648130358,230264.340516096,0.417702769860836,0.00369,1.94112401735129e-05,124688.775670589,0,0.00369,-5.31212273950057e-05,50706.9904489247,0.027425253348263,0.00369,-6.93537553194853e-05,10673.523714551,-0.000471766702044563,0.00369,2.00978027208202e-05,74420.9159091074,0.261377876769931,0.00369,0.000406457297061773,239225.053918274,-0.0590580451018096
0.0037,0.000283847536943074,247670.585243321,0.350477992941257,0.0037,0.000428148082233625,219493.19449984,-0.146370141952292,0.0037,0.000122147669162203,226564.011831725,0.380417314212322,0.0037,0.000124224519029409,186967.531273293,0.00250078304653167,0.0037,0.00027792490948,230264.340516096,0.412902690729149,0.0037,1.94112401735129e-05,124779.875585167,0,0.0037,-5.28245950773129e-05,52671.7571085142,0.0319893359270454,0.0037,-6.93584415221966e-05,10673.523714551,-0.000465487999984902,0.0037,2.25732016215103e-05,74420.9159091074,0.233570742207103,0.0037,0.000405870125179573,239225.053918274,-0.0583697409189636
0.00371,0.000287364575474003,248207.961208695,0.352907269094015,0.00371,0.000426645416791236,217113.67797942,-0.154275997307956,0.00371,0.000125990525982083,227858.587541238,0.388161906120991,0.00371,0.000124249376306664,186925.088715581,0.00246934676727151,0.00371,0.000282028780689479,230264.340516096,0.407826237930359,0.00371,1.94112401735129e-05,124926.901712238,0,0.00371,-5.24789558963447e-05,55292.2593943374,0.037267382709644,0.00371,-6.93630653607171e-05,10673.523714551,-0.00045929366815119,0.00371,2.47668524730292e-05,74420.9159091074,0.205054112776022,0.00371,0.000405290031931485,239225.053918274,-0.0576425307209396
0.00372,0.000290905233764031,248745.337174069,0.355201980757719,0.00372,0.000425060332004336,214734.161459,-0.162850928584284,0.00372,0.000129911051877265,229153.163250751,0.395949878789603,0.00372,0.000124273883747183,186882.646157869,0.00243121797996587,0.00372,0.000286080543049111,230264.340516096,0.402482430944615,0.00372,1.94112401735129e-05,125073.927839308,0,0.00372,-5.20767371463009e-05,57912.7616801606,0.0432983944260046,0.00372,-6.93676276729063e-05,10673.523714551,-0.000453182540898752,0.00372,2.66724369367731e-05,74420.9159091074,0.175983407340502,0.00372,0.000404717399984458,239225.053918274,-0.0568776951002213
0.00373,0.000294468167436495,249282.713139443,0.357362400339325,0.00373,0.000423386230022415,212354.64493858,-0.172076310670534,0.00373,0.000133909643291709,230447.738960263,0.403773774740934,0.00373,0.000124297985258419,186840.203600156,0.00238844742031006,0.00373,0.000290077568451057,230264.340516096,0.396880369119751,0.00373,1.94112401735129e-05,125220.953966379,0,0.00373,-5.16106204305998e-05,60533.2639659838,0.0500395800711197,0.00373,-6.93721292850542e-05,10673.523714551,-0.000447153469947299,0.00373,2.8285192442108e-05,74420.9159091074,0.146514228435572,0.00373,0.000404152599143141,239225.053918274,-0.0560765257066399
0.00374,0.000298052035398054,249820.089104817,0.359388911734867,0.00374,0.000421616700512888,209975.12841816,-0.181933268520879,0.00374,0.000137986622560306,231742.314669776,0.411626230450895,0.00374,0.000124321642136238,186797.761042444,0.00234249518321444,0.00374,0.000294017320141915,230264.340516096,0.391029222468953,0.00374,1.94112401735129e-05,125367.98009345,0,0.00374,-5.10737306457235e-05,63153.766251807,0.0574451486915283,0.00374,-6.93765710120536e-05,10673.523714551,-0.000441205324073182,0.00374,2.96019100799142e-05,74420.9159091074,0.116801576027569,0.00374,0.000403595986245817,239225.053918274,-0.0552403239480322
0.00375,0.000301655500942628,250357.46507019,0.361282008128973,0.00375,0.000419745523057822,207595.61189774,-0.192402697655455,0.00375,0.000142142238872495,233036.890379289,0.419499981137282,0.00375,0.000124344828050462,186755.318484732,0.00229439954368079,0.00375,0.000297897353383744,230264.340516096,0.384938222561591,0.00375,1.94112401735129e-05,125515.00622052,0,0.00375,-5.04596639302141e-05,65774.2685376302,0.0654666988068592,0.00375,-6.93809536575692e-05,10673.523714551,-0.000435336988808925,0.00375,3.06209247117218e-05,74420.9159091074,0.0869990774855354,0.00375,0.000403047905073261,239225.053918274,-0.0543703997051249
0.00376,0.000305277232833043,250894.841035564,0.363042289736827,0.00376,0.000417766669346374,205216.09537732,-0.203465284516068,0.00376,0.000146376669282933,234331.466088802,0.427387865382942,0.00376,0.000124367525462006,186712.87592702,0.00224489728585394,0.00376,0.000301715316024496,230264.340516096,0.378616653513547,0.00376,1.94112401735129e-05,125662.032347591,0,0.00376,-4.97625121655444e-05,68394.7708234533,0.0740535335824545,0.00376,-6.93852780142033e-05,10673.523714551,-0.000429547366149796,0.00376,3.13420974747549e-05,74420.9159091074,0.0572582374165651,0.00376,0.000402508686270376,239225.053918274,-0.0534680700618808
0.00377,0.000308915906359814,251432.217000938,0.364670461491478,0.00377,0.000415674305164458,202836.5788569,-0.215101526661393,0.00377,0.000150690019767573,235626.041798314,0.435282829592108,0.00377,0.000124389723062095,186670.433369308,0.00219450974323619,0.00377,0.00030546894897887,230264.340516096,0.37207384308314,0.00377,1.94112401735129e-05,125809.058474661,0,0.00377,-4.89768844316238e-05,71015.2731092765,0.0831529598673823,0.00377,-6.93895448636596e-05,10673.523714551,-0.000423835374267179,0.00377,3.17667911681944e-05,74420.9159091074,0.0277279378370099,0.00377,0.000401978647280434,239225.053918274,-0.0525346580526676
